Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
DD5664000X,Maryland (State),NORBECK RD,AVERY RD,OTHER,ROCKVILLE,,DRY,TRAFFIC SIGNAL,25,39.09317568,-77.12281141,2023-09-08,07:06:00,2023,9,8
MCP136600CD,Maryland (State),FREDERICK RD,RIDGEMONT AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11915072,-77.17172483,2023-09-12,10:01:00,2023,9,12
DD5502007S,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07686743,-77.12256388,2023-09-07,08:13:00,2023,9,7
DD5502007S,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07686743,-77.12256388,2023-09-07,08:13:00,2023,9,7
DD5607004F,Maryland (State),FREDERICK RD,KING FARM BLVD,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.11723817,-77.16922483,2023-09-09,18:20:00,2023,9,9
DD5502007S,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07686743,-77.12256388,2023-09-07,08:13:00,2023,9,7
MCP136600CD,Maryland (State),FREDERICK RD,RIDGEMONT AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11915072,-77.17172483,2023-09-12,10:01:00,2023,9,12
DD56700007,Municipality,MARYLAND AVE,PROSPECT HILL PL,SAME DIR REAR END,ROCKVILLE,,DRY,NO CONTROLS,30,39.07707262,-77.16016872,2023-09-12,18:26:00,2023,9,12
DD5651003S,Municipality,N STONESTREET AVE,WOODLAND RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.08910144,-77.14859295,2023-09-08,14:58:00,2023,9,8
DD562000B2,Municipality,W GUDE DR,GAITHER RD,SINGLE VEHICLE,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,40,39.10679833,-77.16671146,2023-09-11,08:45:00,2023,9,11
DD55200024,Municipality,E GUDE DR,ROTHGEB DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.08497878,-77.15095411,2023-09-08,14:45:00,2023,9,8
MCP28880025,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.10294883,-77.15547733,2023-08-09,23:14:00,2023,8,9
DD5607004F,Maryland (State),FREDERICK RD,KING FARM BLVD,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.11723817,-77.16922483,2023-09-09,18:20:00,2023,9,9
DD56430031,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.05887919,-77.12128027,2023-09-07,19:25:00,2023,9,7
DD56120045,Municipality,KERSEY LA,ORCHARD WAY S,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,DRY,OTHER,25,39.06570872,-77.17194067,2023-09-07,14:23:00,2023,9,7
DD56430032,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.07708866,-77.13961517,2023-09-07,21:19:00,2023,9,7
DD5607004F,Maryland (State),FREDERICK RD,KING FARM BLVD,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,15,39.11723817,-77.16922483,2023-09-09,18:20:00,2023,9,9
MCP28880025,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.10294883,-77.15547733,2023-08-09,23:14:00,2023,8,9
MCP29680052,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11560667,-77.166145,2023-09-17,15:36:00,2023,9,17
DD5603009T,Municipality,REDLAND BLVD,GAITHER RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.11065804,-77.17423664,2023-09-20,17:15:00,2023,9,20
DD5603009T,Municipality,REDLAND BLVD,GAITHER RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.11065804,-77.17423664,2023-09-20,17:15:00,2023,9,20
DD562000B4,Municipality,LONGWOOD DR,CRABB AVE,OTHER,ROCKVILLE,CLEAR,DRY,,25,39.08996416,-77.13933218,2023-09-12,15:25:00,2023,9,12
MCP29680052,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11560667,-77.166145,2023-09-17,15:36:00,2023,9,17
MCP3170003F,County,MONTROSE RD,NORTH FARM LA,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,UNKNOWN,40,39.05531018,-77.1470364,2023-09-15,13:09:00,2023,9,15
MCP3170003F,County,MONTROSE RD,NORTH FARM LA,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,UNKNOWN,40,39.05531018,-77.1470364,2023-09-15,13:09:00,2023,9,15
DD5610008B,Municipality,WOOTTON PKWY,W EDMONSTON DR,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.072779,-77.13819383,2023-09-13,07:11:00,2023,9,13
MCP2016007B,Maryland (State),FALLS RD,FALLSMEAD WAY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,40,39.08127433,-77.25003933,2023-09-18,08:27:00,2023,9,18
DD55750032,Municipality,LEWIS AVE,THORNDEN RD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.0707899,-77.1296273,2023-09-14,18:25:00,2023,9,14
DD5652003Q,Municipality,TWINBROOK PKWY,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.07584237,-77.11139458,2023-09-16,15:34:00,2023,9,16
DD5610008B,Municipality,WOOTTON PKWY,W EDMONSTON DR,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.072779,-77.13819383,2023-09-13,07:11:00,2023,9,13
DD5652003Q,Municipality,TWINBROOK PKWY,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.07584237,-77.11139458,2023-09-16,15:34:00,2023,9,16
MCP2016007B,Maryland (State),FALLS RD,FALLSMEAD WAY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,40,39.08127433,-77.25003933,2023-09-18,08:27:00,2023,9,18
MCP2339008Q,Maryland (State),HUNGERFORD DR,E MIDDLE LA,ANGLE MEETS LEFT HEAD ON,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,35,39.08503617,-77.14810583,2023-09-26,17:29:00,2023,9,26
MCP2339008Q,Maryland (State),HUNGERFORD DR,E MIDDLE LA,ANGLE MEETS LEFT HEAD ON,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,35,39.08503617,-77.14810583,2023-09-26,17:29:00,2023,9,26
MCP2552006H,County,E JEFFERSON ST,E JEFFERSON ST (AHEAD),OTHER,ROCKVILLE,CLEAR,DRY,,35,39.05753833,-77.12624667,2023-09-30,21:10:00,2023,9,30
MCP30140044,Municipality,SEVEN LOCKS RD,FORTUNE TERR,HEAD ON,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,35,39.06260432,-77.16078107,2023-09-29,18:35:00,2023,9,29
MCP2552006H,County,E JEFFERSON ST,E JEFFERSON ST (AHEAD),OTHER,ROCKVILLE,CLEAR,DRY,,35,39.05753833,-77.12624667,2023-09-30,21:10:00,2023,9,30
MCP1433005D,Municipality,WOOTTON PKWY,HURLEY AVE,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.08142179,-77.18611778,2023-10-02,18:40:00,2023,10,2
MCP2552006H,County,E JEFFERSON ST,E JEFFERSON ST (AHEAD),OTHER,ROCKVILLE,CLEAR,DRY,,35,39.05753833,-77.12624667,2023-09-30,21:10:00,2023,9,30
MCP2339008R,Municipality,TWINBROOK PKWY,MARSHALL AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.08177317,-77.11413767,2023-09-29,11:50:00,2023,9,29
MCP2339008R,Municipality,TWINBROOK PKWY,MARSHALL AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.08177317,-77.11413767,2023-09-29,11:50:00,2023,9,29
MCP30140044,Municipality,SEVEN LOCKS RD,FORTUNE TERR,HEAD ON,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,35,39.06260432,-77.16078107,2023-09-29,18:35:00,2023,9,29
MCP1378015V,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.09221433,-77.12440083,2023-10-06,15:42:00,2023,10,6
MCP1378015Q,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.11407283,-77.18605233,2023-09-28,14:28:00,2023,9,28
MCP003600H9,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11387341,-77.18621252,2023-10-05,17:00:00,2023,10,5
MCP1378015V,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.09221433,-77.12440083,2023-10-06,15:42:00,2023,10,6
MCP1378015Q,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.11407283,-77.18605233,2023-09-28,14:28:00,2023,9,28
MCP1378015Q,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.11407283,-77.18605233,2023-09-28,14:28:00,2023,9,28
MCP219800DS,County,SHADY GROVE RD,CHOKE CHERRY RD,OPPOSITE DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.114455,-77.18580167,2023-10-11,14:10:00,2023,10,11
MCP219800DS,County,SHADY GROVE RD,CHOKE CHERRY RD,OPPOSITE DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.114455,-77.18580167,2023-10-11,14:10:00,2023,10,11
MCP003600H9,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11387341,-77.18621252,2023-10-05,17:00:00,2023,10,5
MCP1378015V,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.09221433,-77.12440083,2023-10-06,15:42:00,2023,10,6
MCP304800BN,Municipality,FLEET ST,RICHARD MONTGOMERY DR,ANGLE MEETS LEFT HEAD ON,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,10,39.000535,-77.08415083,2023-10-04,09:00:00,2023,10,4
MCP1378015Q,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.11407283,-77.18605233,2023-09-28,14:28:00,2023,9,28
MCP2286005K,Maryland (State),NORBECK RD,AVERY RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09295617,-77.122721,2023-10-13,19:25:00,2023,10,13
MCP2286005K,Maryland (State),NORBECK RD,AVERY RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09295617,-77.122721,2023-10-13,19:25:00,2023,10,13
MCP2239002L,County,SHADY GROVE RD,RESEARCH BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.1047335,-77.1906995,2023-10-21,13:06:00,2023,10,21
MCP2286005M,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.11662517,-77.167797,2023-10-18,17:20:00,2023,10,18
MCP2286005M,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.11662517,-77.167797,2023-10-18,17:20:00,2023,10,18
MCP2286005M,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.11662517,-77.167797,2023-10-18,17:20:00,2023,10,18
MCP2286005N,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11565183,-77.1662755,2023-10-23,17:50:00,2023,10,23
MCP2286005N,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11565183,-77.1662755,2023-10-23,17:50:00,2023,10,23
MCP2286005M,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.11662517,-77.167797,2023-10-18,17:20:00,2023,10,18
MCP29680054,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09699667,-77.19472167,2023-10-18,16:05:00,2023,10,18
MCP2239002L,County,SHADY GROVE RD,RESEARCH BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.1047335,-77.1906995,2023-10-21,13:06:00,2023,10,21
MCP29680054,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09699667,-77.19472167,2023-10-18,16:05:00,2023,10,18
MCP2286005M,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.11662517,-77.167797,2023-10-18,17:20:00,2023,10,18
MCP29680054,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09699667,-77.19472167,2023-10-18,16:05:00,2023,10,18
MCP20470055,County,MONTROSE RD,TILDENWOOD DR,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.110222,-77.18239517,2023-10-30,12:24:00,2023,10,30
MCP27220050,Municipality,TWINBROOK PKWY,CHAPMAN AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.05946175,-77.11740592,2023-10-28,18:05:00,2023,10,28
MCP3353001S,County,E GUDE DR,SOUTHLAWN LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09778933,-77.13714833,2023-10-23,17:13:00,2023,10,23
MCP3353001S,County,E GUDE DR,SOUTHLAWN LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09778933,-77.13714833,2023-10-23,17:13:00,2023,10,23
MCP20470055,County,MONTROSE RD,TILDENWOOD DR,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.110222,-77.18239517,2023-10-30,12:24:00,2023,10,30
MCP3353001S,County,E GUDE DR,SOUTHLAWN LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09778933,-77.13714833,2023-10-23,17:13:00,2023,10,23
MCP27220050,Municipality,TWINBROOK PKWY,CHAPMAN AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05946175,-77.11740592,2023-10-28,18:05:00,2023,10,28
MCP3123006F,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.08329707,-77.13664795,2023-11-02,17:40:00,2023,11,2
MCP21810054,Municipality,PICCARD DR,REDLAND BLVD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.107295,-77.18047333,2023-07-11,05:10:00,2023,7,11
MCP2683006W,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08570167,-77.168895,2023-10-22,17:27:00,2023,10,22
MCP2683006W,Maryland (State),W MONTGOMERY AVE,ADCLARE RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08570167,-77.168895,2023-10-22,17:27:00,2023,10,22
MCP3123006F,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,25,39.08329707,-77.13664795,2023-11-02,17:40:00,2023,11,2
MCP3292001X,Municipality,W GUDE DR,RESEARCH BLVD,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.10068796,-77.18078635,2023-11-02,16:00:00,2023,11,2
MCP3292001X,Municipality,W GUDE DR,RESEARCH BLVD,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.10068796,-77.18078635,2023-11-02,16:00:00,2023,11,2
MCP9419004Y,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11171,-77.161515,2023-11-09,12:14:00,2023,11,9
MCP2437005F,Municipality,TWINBROOK PKWY,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0757465,-77.11137633,2023-11-14,19:08:00,2023,11,14
MCP9419004Y,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11171,-77.161515,2023-11-09,12:14:00,2023,11,9
MCP2212004N,County,MONTROSE RD,TOWER OAKS BLVD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.05565723,-77.14932544,2023-11-05,11:28:00,2023,11,5
MCP20470056,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10663917,-77.16909783,2023-11-11,13:58:00,2023,11,11
MCP2752005Z,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,45,39.0550847,-77.14689434,2023-11-07,18:17:00,2023,11,7
MCP2752005Z,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,45,39.0550847,-77.14689434,2023-11-07,18:17:00,2023,11,7
MCP1378016F,County,MONTROSE RD,FARM HAVEN DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05454333,-77.14359433,2023-11-07,17:59:00,2023,11,7
MCP20470056,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10663917,-77.16909783,2023-11-11,13:58:00,2023,11,11
MCP2437005F,Municipality,TWINBROOK PKWY,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.0757465,-77.11137633,2023-11-14,19:08:00,2023,11,14
MCP9419004Y,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11171,-77.161515,2023-11-09,12:14:00,2023,11,9
MCP1378016F,County,MONTROSE RD,FARM HAVEN DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05454333,-77.14359433,2023-11-07,17:59:00,2023,11,7
MCP1378016F,County,MONTROSE RD,FARM HAVEN DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05454333,-77.14359433,2023-11-07,17:59:00,2023,11,7
MCP157500DL,Municipality,W GUDE DR,GAITHER RD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.10245689,-77.17549017,2023-11-09,06:50:00,2023,11,9
DD56120048,Municipality,WOOTTON PKWY,PRESERVE PKWY,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.06709775,-77.15015843,2023-09-25,18:57:00,2023,9,25
DD5567000X,Maryland (State),ROCKVILLE PIKE,WOOTTON PKWY,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,,35,39.08136873,-77.14656839,2023-09-25,13:19:00,2023,9,25
DD5612004C,Municipality,CHAPMAN AVE,THOMPSON AVE,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.06018355,-77.12023571,2023-10-01,14:38:00,2023,10,1
DD55670013,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,,35,39.07866199,-77.13119397,2023-10-24,08:09:00,2023,10,24
DD5653002R,Municipality,STRATTON DR,MILBORO DR,HEAD ON,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.06357552,-77.17147735,2023-10-08,23:00:00,2023,10,8
DD56690008,Municipality,MANNAKEE ST,LYNCH ST,SAME DIR REAR END,ROCKVILLE,,DRY,NO CONTROLS,35,39.090029,-77.16631,2023-11-16,18:34:00,2023,11,16
DD5660000N,Municipality,WOOTTON PKWY,PASTURE BROOK WAY,HEAD ON,ROCKVILLE,,DRY,NO CONTROLS,35,39.06839404,-77.16837981,2023-11-15,20:08:00,2023,11,15
DD5635004H,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,50,39.09303852,-77.12264395,2023-11-14,17:10:00,2023,11,14
DD5610008K,Municipality,ROTHGEB DR,E GUDE DR,SAME DIRECTION LEFT TURN,ROCKVILLE,OTHER,WET,NO CONTROLS,10,39.09622833,-77.13339133,2023-11-22,08:38:00,2023,11,22
DD56640014,Municipality,CHAPMAN AVE,TWINBROOK PKWY,OTHER,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,25,39.05874396,-77.11882028,2023-11-09,15:46:00,2023,11,9
DD5660000G,Maryland (State),W MONTGOMERY AVE,NELSON ST,SAME DIR REND LEFT TURN,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.08575193,-77.1706933,2023-09-30,19:16:00,2023,9,30
DD5663000B,Municipality,WOOTTON PKWY,PASTURE BROOK WAY,OTHER,ROCKVILLE,CLEAR,DRY,OTHER,35,39.0680312,-77.1678512,2023-10-26,16:41:00,2023,10,26
DD5662000K,Maryland (State),FREDERICK RD,KING FARM BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11729958,-77.16915275,2023-10-15,22:23:00,2023,10,15
DD5660000M,Maryland (State),FREDERICK RD,KING FARM BLVD,OTHER,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.11714547,-77.16896531,2023-11-11,21:54:00,2023,11,11
DD5657001F,Municipality,PARK RD,S STONESTREET AVE,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08686651,-77.14351981,2023-11-16,15:00:00,2023,11,16
DD559500FC,Maryland (State),ROCKVILLE PIKE,HALPINE RD,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06202133,-77.12405017,2023-11-15,17:42:00,2023,11,15
DD56630005,Maryland (State),W MONTGOMERY AVE,WILLIAMS ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,30,39.08421407,-77.15880573,2023-10-02,08:01:00,2023,10,2
DD5610008K,Municipality,ROTHGEB DR,E GUDE DR,SAME DIRECTION LEFT TURN,ROCKVILLE,OTHER,WET,NO CONTROLS,5,39.09622833,-77.13339133,2023-11-22,08:38:00,2023,11,22
DD5652003R,Municipality,ROLLINS AVE,E JEFFERSON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,30,39.05864729,-77.12435501,2023-09-29,15:20:00,2023,9,29
MCP93790050,Municipality,FLEET ST,MARYLAND AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08125017,-77.15155817,2023-11-20,10:50:00,2023,11,20
DD56660007,Maryland (State),NORBECK RD,AVERY RD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09408683,-77.11856649,2023-10-24,22:56:00,2023,10,24
DD5668000L,Maryland (State),FIRST ST,MAPLE AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08276343,-77.13675206,2023-11-17,17:44:00,2023,11,17
DD5607004L,Municipality,FARM HAVEN DR,FARM HAVEN DR,OTHER,ROCKVILLE,CLEAR,DRY,,15,39.05906407,-77.14290413,2023-11-03,11:00:00,2023,11,3
DD559500F9,Maryland (State),FIRST ST,MAPLE AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.08217717,-77.13702417,2023-11-15,14:55:00,2023,11,15
DD56630008,Maryland (State),E JEFFERSON ST,MARYLAND AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08280823,-77.15106942,2023-10-21,09:08:00,2023,10,21
DD56630009,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07443186,-77.13556663,2023-10-25,12:25:00,2023,10,25
DD5668000L,Maryland (State),FIRST ST,MAPLE AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.08276343,-77.13675206,2023-11-17,17:44:00,2023,11,17
DD559500F9,Maryland (State),FIRST ST,MAPLE AVE,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.08217717,-77.13702417,2023-11-15,14:55:00,2023,11,15
DD5657001C,Maryland (State),FIRST ST,BALTIMORE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08457931,-77.13616272,2023-10-15,13:50:00,2023,10,15
DD56630009,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07443186,-77.13556663,2023-10-25,12:25:00,2023,10,25
DD55750033,Municipality,ORCHARD WAY S,KERSEY LA,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.0650742,-77.1733137,2023-10-07,21:42:00,2023,10,7
