Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
EJ78950045,Maryland (State),FREDERICK RD,WATKINS MILL RD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.15912885,-77.22006092,2023-08-07,13:00:00,2023,8,7
EJ7885003C,Maryland (State),FREDERICK RD,MONTGOMERY AVE,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,10,39.14658767,-77.20356783,2023-08-08,17:02:00,2023,8,8
EJ78520086,Maryland (State),FREDERICK RD,PERRY PKWY,SAME DIRECTION SIDESWIPE,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,40,39.15018462,-77.20920973,2023-07-28,16:18:00,2023,7,28
MCP9419004K,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.117035,-77.16878833,2023-08-09,08:47:00,2023,8,9
DD559500DS,Maryland (State),ROCKVILLE PIKE,MT VERNON PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,STOP SIGN,30,39.078854,-77.14208983,2023-08-05,12:15:00,2023,8,5
MCP2339008K,County,TWINBROOK PKWY,PIER DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,RAINING,WET,NO CONTROLS,35,39.06758717,-77.11393483,2023-08-07,17:45:00,2023,8,7
DD5664000S,County,CHAPMAN AVE,ROLLINS AVE,HEAD ON LEFT TURN,ROCKVILLE,CLOUDY,DRY,,25,39.05781985,-77.11803094,2023-08-07,10:13:00,2023,8,7
DM8499001T,Maryland (State),NEW HAMPSHIRE AVE,HOLTON LA,OTHER,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,30,38.98590513,-76.98808884,2023-06-20,13:18:00,2023,6,20
MCP2361002R,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,,35,39.15423,-77.21080333,2023-08-11,18:25:00,2023,8,11
DD56100088,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,10,39.07569983,-77.11697883,2023-08-16,14:47:00,2023,8,16
DM8499001W,Municipality,ALLEGHENY AVE,ELM AVE,OTHER,TAKOMA PARK,CLEAR,DRY,OTHER,25,38.97308943,-77.00772406,2023-08-15,10:36:00,2023,8,15
EJ78950046,Municipality,E DIAMOND AVE,ALLEY #3,SAME DIRECTION RIGHT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14192523,-77.18721895,2023-08-09,09:00:00,2023,8,9
DD5623002L,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.08455193,-77.13617105,2023-08-14,19:10:00,2023,8,14
MCP33740014,Municipality,KENSINGTON PKWY,MONTROSE DR,ANGLE MEETS RIGHT TURN,NORTH CHEVY CHASE,CLEAR,,STOP SIGN,25,39.00092431,-77.07597736,2023-08-08,08:10:00,2023,8,8
DD56100088,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,5,39.07569983,-77.11697883,2023-08-16,14:47:00,2023,8,16
MCP2770003C,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,OTHER,35,39.15394833,-77.20978667,2023-08-11,11:00:00,2023,8,11
HA2492000Q,Government,SLIGO CREEK PKWY,KENNEBEC AVE,OPPOSITE DIRECTION SIDESWIPE,TAKOMA PARK,RAINING,WET,NO CONTROLS,25,38.99170079,-77.0060211,2023-08-10,17:44:00,2023,8,10
EJ7885003D,Municipality,N SUMMIT AVE,BROOKS AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,NO CONTROLS,25,39.14364917,-77.19334367,2023-08-15,15:30:00,2023,8,15
DD561500FM,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0754091,-77.13764598,2023-08-13,12:55:00,2023,8,13
DM8499001S,Maryland (State),PHILADELPHIA AVE,TAKOMA AVE,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.98514579,-77.019132,2023-06-09,16:34:00,2023,6,9
DD55750031,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10344323,-77.15596447,2023-08-16,17:00:00,2023,8,16
HA2492000Q,Government,SLIGO CREEK PKWY,KENNEBEC AVE,OPPOSITE DIRECTION SIDESWIPE,TAKOMA PARK,RAINING,WET,NO CONTROLS,25,38.99170079,-77.0060211,2023-08-10,17:44:00,2023,8,10
EJ7898000Q,Maryland (State),QUINCE ORCHARD RD,FIRSTFIELD RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.1449451,-77.22008363,2023-08-10,14:37:00,2023,8,10
EJ7898000Q,Maryland (State),QUINCE ORCHARD RD,FIRSTFIELD RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.1449451,-77.22008363,2023-08-10,14:37:00,2023,8,10
DD56430030,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,SINGLE VEHICLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.09206109,-77.15329495,2023-08-15,02:34:00,2023,8,15
DM8493001M,Municipality,LEE AVE,MAPLE AVE,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,,25,38.98165507,-77.00801789,2023-06-17,18:00:00,2023,6,17
EJ78950046,Municipality,E DIAMOND AVE,ALLEY #3,SAME DIRECTION RIGHT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14192523,-77.18721895,2023-08-09,09:00:00,2023,8,9
EJ7885003D,Municipality,N SUMMIT AVE,BROOKS AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,NO CONTROLS,25,39.14364917,-77.19334367,2023-08-15,15:30:00,2023,8,15
MCP33740014,Municipality,KENSINGTON PKWY,MONTROSE DR,ANGLE MEETS RIGHT TURN,NORTH CHEVY CHASE,CLEAR,,STOP SIGN,25,39.00092431,-77.07597736,2023-08-08,08:10:00,2023,8,8
MCP2361002R,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,,35,39.15423,-77.21080333,2023-08-11,18:25:00,2023,8,11
MCP2108001L,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.059255,-77.12144667,2023-08-06,22:19:00,2023,8,6
MCP2361002R,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,,35,39.15423,-77.21080333,2023-08-11,18:25:00,2023,8,11
DD561500FM,Maryland (State),ROCKVILLE PIKE,ROLLINS AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0754091,-77.13764598,2023-08-13,12:55:00,2023,8,13
DM8499001S,Maryland (State),PHILADELPHIA AVE,TAKOMA AVE,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.98514579,-77.019132,2023-06-09,16:34:00,2023,6,9
MCP2108001L,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.059255,-77.12144667,2023-08-06,22:19:00,2023,8,6
DD55750031,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10344323,-77.15596447,2023-08-16,17:00:00,2023,8,16
MCP2770003C,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,OTHER,35,39.15394833,-77.20978667,2023-08-11,11:00:00,2023,8,11
EJ78840065,Maryland (State),S FREDERICK RD,VIRGINIA DR,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.13079393,-77.1879531,2023-08-19,00:41:00,2023,8,19
DM8472002C,Maryland (State),PHILADELPHIA AVE,TAKOMA AVE,OTHER,TAKOMA PARK,RAINING,WET,NO CONTROLS,30,38.984445,-77.01784333,2023-08-07,17:26:00,2023,8,7
DM8472002C,Maryland (State),PHILADELPHIA AVE,TAKOMA AVE,OTHER,TAKOMA PARK,RAINING,WET,NO CONTROLS,30,38.984445,-77.01784333,2023-08-07,17:26:00,2023,8,7
DD56100089,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09445383,-77.15316367,2023-08-21,14:10:00,2023,8,21
EJ78760064,Municipality,E DIAMOND AVE,ALLEY #3,HEAD ON,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14190753,-77.18724845,2023-08-22,15:40:00,2023,8,22
EJ78760064,Municipality,E DIAMOND AVE,ALLEY #3,HEAD ON,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14190753,-77.18724845,2023-08-22,15:40:00,2023,8,22
DM8502000W,Maryland (State),NEW HAMPSHIRE AVE,ERSKINE ST,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,,35,38.98181467,-76.9888005,2023-07-30,18:58:00,2023,7,30
MCP2770003G,Maryland (State),FREDERICK RD,MONTGOMERY AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14589,-77.20454167,2023-08-18,12:30:00,2023,8,18
MCP241100BV,County,TWINBROOK PKWY,PIER DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.067955,-77.11440833,2023-08-19,14:27:00,2023,8,19
DM84720029,Maryland (State),CARROLL AVE,PARK AVE,SINGLE VEHICLE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.975905,-77.00886167,2023-07-01,04:51:00,2023,7,1
MCP2770003G,Maryland (State),FREDERICK RD,MONTGOMERY AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14589,-77.20454167,2023-08-18,12:30:00,2023,8,18
MCP3350000W,County,MONTROSE RD,TILDENWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,35,39.05382167,-77.13903833,2023-08-18,08:30:00,2023,8,18
DD5653002H,Municipality,JEFFERSON PLAZA,FLEET ST,SINGLE VEHICLE,ROCKVILLE,,DRY,NO CONTROLS,10,39.08087535,-77.1464152,2023-08-22,22:00:00,2023,8,22
DD56570013,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09182317,-77.15343033,2023-08-20,12:30:00,2023,8,20
DM8503000H,Municipality,ELM AVE,SYCAMORE AVE,SINGLE VEHICLE,TAKOMA PARK,CLOUDY,DRY,,20,38.97398,-77.00462833,2022-05-25,09:30:00,2022,5,25
MCP9301004L,Maryland (State),W DIAMOND AVE,BUREAU DR,OTHER,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,35,39.14180941,-77.21738014,2023-08-19,20:00:00,2023,8,19
MCP2503001H,Maryland (State),FREDERICK RD,KING FARM BLVD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.11718167,-77.16909,2023-08-21,21:23:00,2023,8,21
MCP2286005B,Maryland (State),FREDERICK RD,W GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10639517,-77.15849067,2023-08-13,15:15:00,2023,8,13
DM8502000W,Maryland (State),NEW HAMPSHIRE AVE,ERSKINE ST,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,,35,38.98181467,-76.9888005,2023-07-30,18:58:00,2023,7,30
MCP2752005P,Maryland (State),CONNECTICUT AVE,FRANKLIN ST,SAME DIRECTION RIGHT TURN,CHEVY CHASE VIEW,CLOUDY,DRY,NO CONTROLS,35,39.017675,-77.07782167,2023-08-15,16:00:00,2023,8,15
DD56570013,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09182317,-77.15343033,2023-08-20,12:30:00,2023,8,20
DD55830087,Maryland (State),W MONTGOMERY AVE,WOOD HILL RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,40,39.10231267,-77.18874367,2023-08-22,06:15:00,2023,8,22
MCP241100BV,County,TWINBROOK PKWY,PIER DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.067955,-77.11440833,2023-08-19,14:27:00,2023,8,19
MCP3350000W,County,MONTROSE RD,TILDENWOOD DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,35,39.05382167,-77.13903833,2023-08-18,08:30:00,2023,8,18
MCP2752005P,Maryland (State),CONNECTICUT AVE,FRANKLIN ST,SAME DIRECTION RIGHT TURN,CHEVY CHASE VIEW,CLOUDY,DRY,NO CONTROLS,35,39.017675,-77.07782167,2023-08-15,16:00:00,2023,8,15
DM8480000W,Municipality,KANSAS LA,WESTMORELAND ST,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,STOP SIGN,25,38.96924667,-77.00533833,2021-12-12,23:49:00,2021,12,12
DD56100089,Maryland (State),HUNGERFORD DR,FREDERICK AVE #2,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09445383,-77.15316367,2023-08-21,14:10:00,2023,8,21
DD55830087,Maryland (State),W MONTGOMERY AVE,WOOD HILL RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.10231267,-77.18874367,2023-08-22,06:15:00,2023,8,22
DM8502000S,Municipality,SPRING AVE,POPLAR AVE,SINGLE VEHICLE,TAKOMA PARK,CLEAR,DRY,,10,38.9726235,-77.0041445,2023-07-01,13:53:00,2023,7,1
MCP2286005B,Maryland (State),FREDERICK RD,W GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10639517,-77.15849067,2023-08-13,15:15:00,2023,8,13
DD5607004D,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.08886167,-77.17807333,2023-08-25,19:30:00,2023,8,25
MCP2752005Q,Municipality,RIO BLVD,WASHINGTONIAN BLVD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,STOP SIGN,5,39.11502057,-77.1980322,2023-08-23,18:00:00,2023,8,23
DD56350048,Municipality,N HORNERS LA,CRABB AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.08874742,-77.14334448,2023-08-23,13:42:00,2023,8,23
DD5607004D,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.08886167,-77.17807333,2023-08-25,19:30:00,2023,8,25
MCP31230067,County,MONTROSE RD,FARM HAVEN DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05447925,-77.14261702,2023-08-21,19:57:00,2023,8,21
MCP31230067,County,MONTROSE RD,FARM HAVEN DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05447925,-77.14261702,2023-08-21,19:57:00,2023,8,21
DD5652003L,Maryland (State),NORBECK RD,AVERY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0926,-77.123318,2023-08-28,07:27:00,2023,8,28
MCP24550063,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.07427404,-77.11384499,2023-08-22,16:38:00,2023,8,22
EJ7899000W,Maryland (State),QUINCE ORCHARD RD,QUINCE ORCHARD BLVD,SAME DIR REND RIGHT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.13442102,-77.22375902,2023-08-26,22:58:00,2023,8,26
MCP3374001B,Municipality,EVERETT ST,SUMMIT AVE,SAME DIR REAR END,CHEVY CHASE VIEW,CLOUDY,DRY,NO CONTROLS,20,39.01950763,-77.07569294,2023-08-24,11:46:00,2023,8,24
MCP14330059,County,MONTROSE RD,FARM HAVEN DR,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,,35,39.05454,-77.14413333,2023-08-22,21:25:00,2023,8,22
MCP2231007G,Maryland (State),CLOPPER RD,FIRSTFIELD RD,SAME DIRECTION LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14388814,-77.22415261,2023-08-26,11:31:00,2023,8,26
EJ7873007X,Maryland (State),FREDERICK RD,ODENDHAL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.14832521,-77.20686432,2023-08-18,17:10:00,2023,8,18
DD56350048,Municipality,N HORNERS LA,CRABB AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,30,39.08874742,-77.14334448,2023-08-23,13:42:00,2023,8,23
DD5502007P,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,40,39.07765435,-77.12553598,2023-08-29,11:45:00,2023,8,29
DD5502007P,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,40,39.07765435,-77.12553598,2023-08-29,11:45:00,2023,8,29
MCP24550063,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.07427404,-77.11384499,2023-08-22,16:38:00,2023,8,22
MCP3374001B,Municipality,EVERETT ST,SUMMIT AVE,SAME DIR REAR END,CHEVY CHASE VIEW,CLOUDY,DRY,NO CONTROLS,20,39.01950763,-77.07569294,2023-08-24,11:46:00,2023,8,24
DD5652003K,Municipality,WOOTTON PKWY,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.07259,-77.13823,2023-08-23,13:35:00,2023,8,23
MCP1378015F,Municipality,GAITHER RD,KING FARM BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,30,39.11236059,-77.17551764,2023-08-24,13:46:00,2023,8,24
DD5652003L,Maryland (State),NORBECK RD,AVERY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0926,-77.123318,2023-08-28,07:27:00,2023,8,28
EJ7873007Z,Municipality,CEDAR AVE,JAMES ST,SAME DIR REAR END,GAITHERSBURG,CLEAR,WET,STOP SIGN,25,39.13755799,-77.19913213,2023-08-25,21:04:00,2023,8,25
MCP3368001H,County,SHADY GROVE RD,RESEARCH BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10499417,-77.19040496,2023-08-18,13:51:00,2023,8,18
EJ7873007X,Maryland (State),FREDERICK RD,ODENDHAL AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.14832521,-77.20686432,2023-08-18,17:10:00,2023,8,18
MCP2231007G,Maryland (State),CLOPPER RD,FIRSTFIELD RD,SAME DIRECTION LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14388814,-77.22415261,2023-08-26,11:31:00,2023,8,26
MCP30580050,County,SHADY GROVE RD,GAITHER RD,UNKNOWN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.1174693,-77.18373736,2023-08-26,22:53:00,2023,8,26
DD559500DX,Municipality,S STONESTREET AVE,HIGHLAND AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08450067,-77.14489617,2023-08-26,15:32:00,2023,8,26
EJ7888004T,Maryland (State),FREDERICK RD,MONTGOMERY AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.1461273,-77.2040884,2023-08-24,16:30:00,2023,8,24
MCP24550063,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.07427404,-77.11384499,2023-08-22,16:38:00,2023,8,22
DD559500DX,Municipality,S STONESTREET AVE,HIGHLAND AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08450067,-77.14489617,2023-08-26,15:32:00,2023,8,26
MCP1205009H,Municipality,MEADOW LA,BLACKTHORN ST,SAME DIRECTION RIGHT TURN,CHEVY CHASE #4,CLOUDY,DRY,NO CONTROLS,25,38.98727395,-77.07961559,2023-08-24,17:00:00,2023,8,24
EJ7899000W,Maryland (State),QUINCE ORCHARD RD,QUINCE ORCHARD BLVD,SAME DIR REND RIGHT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.13442102,-77.22375902,2023-08-26,22:58:00,2023,8,26
MCP27720022,Maryland (State),CONNECTICUT AVE,LELAND ST,SINGLE VEHICLE,CHEVY CHASE #5,CLEAR,DRY,NO CONTROLS,30,38.98487083,-77.07710617,2023-08-27,05:10:00,2023,8,27
MCP2752005Q,Municipality,RIO BLVD,WASHINGTONIAN BLVD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,STOP SIGN,5,39.11502057,-77.1980322,2023-08-23,18:00:00,2023,8,23
EJ7888004T,Maryland (State),FREDERICK RD,MONTGOMERY AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.1461273,-77.2040884,2023-08-24,16:30:00,2023,8,24
EJ77810049,County,MUDDY BRANCH RD,PALM SPRING DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,45,39.12617728,-77.21144653,2023-07-25,11:15:00,2023,7,25
MCP3360000Q,Maryland (State),MIDCOUNTY HWY,HIDDEN FOREST DR,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,50,39.15513,-77.18085,2023-08-26,06:03:00,2023,8,26
MCP285900DM,Maryland (State),FREDERICK RD,PROFESSIONAL DR,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.16370167,-77.22618383,2023-08-18,12:30:00,2023,8,18
MCP1378015F,Municipality,GAITHER RD,KING FARM BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,30,39.11236059,-77.17551764,2023-08-24,13:46:00,2023,8,24
DD5652003K,Municipality,WOOTTON PKWY,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.07259,-77.13823,2023-08-23,13:35:00,2023,8,23
MCP24550063,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.07427404,-77.11384499,2023-08-22,16:38:00,2023,8,22
MCP30580050,County,SHADY GROVE RD,GAITHER RD,UNKNOWN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.1174693,-77.18373736,2023-08-26,22:53:00,2023,8,26
DD5652003K,Municipality,WOOTTON PKWY,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.07259,-77.13823,2023-08-23,13:35:00,2023,8,23
EJ77810049,County,MUDDY BRANCH RD,PALM SPRING DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,15,39.12617728,-77.21144653,2023-07-25,11:15:00,2023,7,25
MCP285900DM,Maryland (State),FREDERICK RD,PROFESSIONAL DR,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.16370167,-77.22618383,2023-08-18,12:30:00,2023,8,18
EJ7873007Z,Municipality,CEDAR AVE,JAMES ST,SAME DIR REAR END,GAITHERSBURG,CLEAR,WET,STOP SIGN,25,39.13755799,-77.19913213,2023-08-25,21:04:00,2023,8,25
MCP3368001H,County,SHADY GROVE RD,RESEARCH BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10499417,-77.19040496,2023-08-18,13:51:00,2023,8,18
MCP3368001H,County,SHADY GROVE RD,RESEARCH BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10499417,-77.19040496,2023-08-18,13:51:00,2023,8,18
EJ78700069,Maryland (State),W DIAMOND AVE,BUREAU DR,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14197443,-77.21776793,2023-08-22,00:30:00,2023,8,22
EJ7871006K,County,MUDDY BRANCH RD,PENSACOLA DR,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.13399328,-77.19509405,2023-08-30,20:16:00,2023,8,30
MCP30580051,Municipality,CRABB AVE,FIRST ST,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,20,39.089465,-77.13692,2023-09-01,23:50:00,2023,9,1
EJ7781004F,Municipality,LOWER COUNTRY DR,GRANGE HALL DR,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,15,39.1524703,-77.17862425,2023-09-02,04:45:00,2023,9,2
EJ7891001C,Municipality,FIRSTFIELD RD,QUINCE ORCHARD BLVD,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14165728,-77.22453788,2023-08-30,23:34:00,2023,8,30
DD5668000D,Municipality,DOUGLAS AVE,LINCOLN AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09342309,-77.14743525,2023-07-11,22:11:00,2023,7,11
DD56570016,Municipality,SPRING AVE,DOUGLAS AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,5,39.09346254,-77.14829972,2023-09-01,08:00:00,2023,9,1
MCP2905005R,County,WILLARD AVE,SHOEMAKER FARM LA,STRAIGHT MOVEMENT ANGLE,FRIENDSHIP HEIGHTS,CLEAR,DRY,,25,38.962325,-77.09168167,2023-09-01,13:48:00,2023,9,1
HA2485000Z,Municipality,TWINBROOK PKWY,VEIRS MILL SERV RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.06989822,-77.11398595,2023-08-30,11:01:00,2023,8,30
